Name,2PRACE,Hispanic,API,Black,AIAN,White
Lisa Rotondi,0.0001551813139182,0.0041125974926662,0.0001412514358734,0.0004200561340305,0.000144277375861,0.9950266362476504
Edgar Ramírez,1.241826216784378e-07,0.9943104742070344,6.553844189421992e-06,3.090515968833304e-06,3.650211926223884e-07,0.0056793922289931
Michael Pitt,0.0005958901794157,0.0038080204954037,0.0018864471661826,0.0849424600922364,0.0012312109379783,0.9075359711287831
Anna Brewster,0.0008120398309898,0.0123984401892246,0.0037210223176443,0.0468326306180664,0.0017528234437583,0.9344830436003164
James Richard Marshall,0.0006009385679547,0.0020739960533989,0.0015254196163396,0.0921408558109616,0.0021144744158087,0.9015443155355362
Soko,2.9577713179137244e-08,0.000773228376173,0.00540631387972,0.2939127872553328,5.9155426358274495e-08,0.6999075817556346
Havana Rose Liu,0.0016536855757678,0.0038539606375102,0.9598240307146833,0.0010346523227387,0.0005201617928841,0.0331135089564158
Juliette Lewis,0.0009487118775758,0.0078242998687006,0.0023659807483473,0.1451414302783052,0.0030524425637869,0.840667134663284
Mitch Pileggi,6.624815460417777e-05,0.001613282284374,0.0013773369363027,0.0006810303553811,3.081170700705309e-05,0.996231290562331
Carsten Nørgaard,1.910483333891757e-06,0.0002123321154467,3.529390856011666e-05,5.776327137464918e-05,5.218276195454433e-06,0.999687481945089
Nicole Newnham,0.0002709650682724,0.0075711021982492,0.0004358057623706,0.0009953000334433,0.0018268135016246,0.9889000134360396
Maren R. Monsen,0.0008962440629362,0.0019495486593552,0.0023859951584363,0.0008689470521933,0.0014502540424017,0.9924490110246772
Ranjan Palit,0.0021693556949353,0.0002075290649981,0.9864807013002505,0.000227097378199,6.455477830656177e-05,0.0108507617833104
Theaster Gates,0.0007457352856782,0.0228826009368718,0.0052158041735324,0.0782254630591412,0.0015456967318643,0.8913846998129119
Kerry James Marshall,0.0005578374673063,0.0015107317459961,0.0010749256126343,0.0811426893598554,0.0019274575558668,0.9137863582583408
Faith Ringgold,0.0023807067972774,0.0050663164040309,0.0065547445618026,0.3077735617546356,0.0017434276474001,0.6764812428348531
Amy Sherald,0.000144196946813,0.0238405775553173,0.0039490377099391,0.4159233054848608,0.0007612788200614,0.5553816034830082
Carrie Mae Weems,0.0004625355873398,0.0016327746393442,0.0010280065662744,0.0958807101849588,0.0016804799044532,0.8993154931176294
John Turturro,0.0003966246826837,0.0058234607447132,0.0010102620541205,0.0010199312468373,0.0001120146723964,0.9916377065992488
Tony Shalhoub,0.0013249579206809,0.0302666649987106,0.0013433779951585,0.0014350427870842,0.0005612774517611,0.9650686788466044
Peter Miller,0.0005145033553339,0.0028553226007531,0.0047295921453175,0.0262203548581086,0.0012991100298858,0.9643811170106008
Bun B,1.7819701005238691e-06,0.0325285014467456,0.6013534301942152,0.0007450391616658,3.144412848999076e-06,0.3653681028144238
B-Real,0.00042704075111,0.036789598816008,0.0317429239361445,0.1669880042757221,0.00085408150222,0.7631983507187953
Yasiin Bey,0.001436249090392,0.0046965080428416,0.0087454710843403,0.7738723730228177,0.0002728370418987,0.2109765617177095
Big Daddy Kane,0.0005674844335806,0.0016398812429066,0.0148523048511884,0.0091986689060742,0.0068222021760685,0.9669194583901816
Daniel Day-Lewis,0.0001914467302699,0.0256019803493298,0.006218434859016,0.0110426195450602,0.0005329804617233,0.9564125380546006
Brenda Fricker,0.0001526343224764,0.0043911944831012,0.0004035981752609,0.0002482570636908,0.0003656645369835,0.9944386514184868
Ruth McCabe,0.0003650962657668,0.0069765518221296,0.0022888676141544,0.0032123939829937,0.0049895182182988,0.9821675720966564
Fiona Shaw,0.0008108442701387,0.0025175845714138,0.0241964110909551,0.0609949957662029,0.001773073056332,0.9097070912449574
Ashley Zukerman,0.0001465971835027,0.0018488710714196,0.0011582415038591,0.0022712204227289,0.0001349907206036,0.9944400790978858
Charlene Amoia,0.0003734695461529,0.0033797090105506,0.0010392821839707,0.0017869169198476,0.0002786720598718,0.9931419502796062
Scott Eastwood,0.00035073309841,0.0007615063142645,0.0006020648028358,0.0039777925936881,0.0017443935470449,0.9925635096437564
Kevin Durand,0.0006028856450345,0.0226651482543761,0.0082627610460461,0.021297827119726,0.0014894668555655,0.9456819110792514
Cher,0.001767100562426,0.0025324344666546,0.4110625444479293,0.0114597111584284,0.0029600315619033,0.570218177802658
Jonathan Finnigan,0.000488710823702,0.0082483795118708,0.0044624785168398,0.0007425421508269,0.0005106782736967,0.9855472107230636
Phil Fairclough,0.0006100529024776,0.0027423070255162,0.0026787019215699,0.0669110017601732,6.180471561595035e-05,0.9269961316746468
Mike Kemp,0.0005189618948893,0.002205056587655,0.0011617973149107,0.0577868601742885,0.0014182875756663,0.9369090364525902
Kea Peahu,0.0003160218099992,0.0100674887570656,0.0248427232848402,0.0584424920057904,0.0006861706434759,0.9056451034988284
Alex Aiono,0.0088933670272153,0.056151409573974,0.6315986120115308,0.0020198351060576,0.0004213240063696,0.3009154522748525
Marc Evan Jackson,0.0012015725337912,0.0080151356948819,0.0026295236068498,0.197141594505494,0.003375128275989,0.7876370453829937
Lindsay Watson,0.0004923546475518,0.0019800074669447,0.0008752337987255,0.0703736227068861,0.0016831897369443,0.9245955916429476
Owen Vaccaro,0.0002699580290259,0.0025374113508448,0.0018262349794777,0.0009665129443888,0.0002788248373856,0.9941210578588768
Sadie Stanley,0.0004701321118092,0.0032870498197553,0.0010584064814147,0.0425206560859398,0.0028276349725917,0.949836120528489
Siena Agudong,0.000507363641774,0.2452473837474669,0.0324976197795133,0.0183831728486036,0.0011055956458542,0.7022588643367877
Aiden Bertisch,0.000232945364781,0.0335210544546551,0.0076065762241944,0.0139590086130714,0.0007503376861015,0.9439300776571964
Eric Callero,0.0007962255050835,0.0501406214023121,0.0152395906612811,0.0021320836207011,0.0003236480023755,0.9313678308082464
Jason Connell,0.00028054370576,0.0020825511233103,0.0016349064245908,0.007830772234651,0.000591081270031,0.9875801452416566
Colin Jones,0.0006565796032793,0.0011978545240801,0.001422245221475,0.1212569118278221,0.0022746377363691,0.8731917710869743
Ben Crawford,0.0005909785859095,0.0027311933753929,0.0023232370012998,0.0697814451732955,0.0016763986255956,0.9228967472385065
Ned Beatty,0.0004759484805179,0.0017207563640439,0.0011938323861047,0.0338558957785958,0.0014327864773476,0.96132078051339
Adrian Dunbar,0.0009992337668561,0.0225685077953311,0.0044700490662417,0.0931289472422427,0.0012479197535565,0.8775853423757716
Shirley Anne Field,0.0003951667363513,0.0028240305556388,0.0049616468831562,0.0115420573019685,0.0009603649817902,0.9793167335410948
Adriana Barraza,4.763988713139825e-05,0.982849255661452,0.0004565097932408,7.104293851584294e-05,0.000289703247236,0.0162858484724241
L. Scott Caldwell,8.675483287681458e-06,0.0108009910088473,0.000862523388665,0.3174281903421361,1.6797363698284548e-05,0.6708828224133656
Joshua Caleb Johnson,0.0007163736113203,0.0060925985324241,0.0021395287639989,0.1257924491480277,0.0025730390288086,0.8626860109154201
Bertila Damas,0.0011389370710984,0.7860878853173667,0.011304596939318,0.0182553156308886,0.0019357639837495,0.1812775010575784
Paul Statman,0.0003686159492784,0.0033300722388398,0.0012893110535977,0.0040010690620355,0.0002636296988939,0.9907473019973544
Josh Eisenberg,0.0002374952273447,0.0019810722232212,0.0011081289013295,0.0004520917229521,0.0002190310217322,0.9960021809034202
Jennifer Churchich,0.0001988952577402,0.0335121589816558,0.0076298576344982,0.0401220359062454,0.0006361070284792,0.917900945191381
Richard Wagner,0.0002727423456826,0.0036305369658856,0.0016125747754332,0.0059434994585753,0.0009017611979806,0.9876388852564424
Whitney Nielsen,0.0003120844925363,0.0014131356876264,0.0008657930244356,0.0009504432117388,0.0009722397653384,0.9954863038183244
Elizabeth Marvel,0.0004489151710728,0.0070801275686508,0.0024961281174406,0.0086411986108864,0.0014813993095565,0.9798522312223928
David Rasche,0.0001587199993361,0.0022200335198415,0.0022815653634151,0.0005479760428471,0.0002493027346636,0.9945424023398964
Aaron Tomlin,0.0004733666940781,0.003902358214229,0.00159574097657,0.0553092239992802,0.0011983227086119,0.9375209874072306
Marlo Milstone,0.0002306277446544,0.0312770831803905,0.0118421771800382,0.039749760569814,0.0006905416012171,0.9162098097238855
Jodie Comer,0.0003354223933131,0.0017568952065965,0.0012006160961639,0.0291468828625759,0.000934715690247,0.9666254677511034
Joe Keery,0.000280582977509,0.0049358154939866,0.0011211275301015,0.0019049477599525,0.00037385439034,0.9913836718481102
Patrick Stewart,0.0005815811538563,0.0026776469127214,0.0019189015439379,0.0728808791685656,0.0016508305176568,0.9202901607032618
Jon Heder,0.000592461971606,0.0016777024461437,0.002983137809388,0.0025186263669256,0.0001877093560905,0.992040362049846
Cheryl Hines,0.0005317836239194,0.0020359689744139,0.0010593457716127,0.1237357664180766,0.0011927051468974,0.8714444300650798
Max Casella,0.000576419143589,0.0141833595834219,0.0031770270296793,0.0002818635659264,0.0002273538129504,0.9815539768644328
David Attenborough,0.0007753247717644,0.0088435191767777,0.0113207831950505,0.0164894821456726,0.0003532042751591,0.9622176864355756
Tom Beard,0.0004187579183497,0.0011869379672365,0.0012696700200822,0.0426419974679473,0.0013313572188169,0.953151279407567
Michael Gunton,0.0003734500799231,0.0033077411539809,0.0049140814271942,0.0091384308195192,0.0024160859347895,0.9798502105845928
Alice Keens-Soper,0.00068534670557,0.036208981513551,0.0441069561020488,0.0429707696800195,0.0019257043681668,0.8741022416306435
Alex Griffiths,0.0005178990205218,0.0110630008679072,0.0042094461702871,0.0175641098717774,0.0006837028499863,0.96596184121952
Sverrir Gudnason,9.892076822266278e-05,0.0065907969949954,0.0050235996573799,0.0047462189904576,0.0001978415364453,0.9833426220524988
Izabella Alvarez,0.0004086976075487,0.8245676867945908,0.0081441145293742,0.0017496055746375,0.0018930561940434,0.1632368392998053
Jesse Garcia,0.0002182915560234,0.8919434707653888,0.0065700750696206,0.0018681635446087,0.0019604405305665,0.0974395585337916
Jason Garcia Jr.,2.5084711955594645e-07,0.1815431647919946,0.0085189742331569,0.2804139145945208,8.111901522883695e-07,0.5295228843430557
Rika Luna,1.5738319371891384e-06,0.1365363518444605,0.7417516936610441,0.0013892090934813,5.67071388563408e-06,0.1203155008551912
Ismael Cruz Cordova,0.00015001703538,0.9775565335729792,0.0038142508615364,0.0003065562188361,0.0007446442865752,0.0174279980246928
Brooklynn Prince,0.0005234733274916,0.0034002332851142,0.0006207817121835,0.0804800461311176,0.0018405732871404,0.9131348922569524
Nell Tiger Free,0.0003058800116414,0.0015738201150816,0.0011845693447125,0.0247809944953927,0.0034631993004975,0.9686915367326742
Emily Rudd,0.0003654584648642,0.0035218739987254,0.002127523091377,0.0288922659362422,0.0020724084832911,0.9630204700254998
Ryan Simpkins,0.000606253143526,0.0020059667379302,0.0012080530571825,0.0806635869926876,0.0004803482941897,0.9150357917744836
Drew Scheid,0.0003352818134142,0.0009675842230219,0.0015917405311639,0.0006407959829181,0.0004547486220325,0.996009848827449
Paul Scheer,0.0002467239324147,0.0026754612138606,0.0032842084044366,0.0004219893705297,0.0007520332777639,0.9926195838009942
Breckin Meyer,0.0004296388240724,0.0006808070017751,0.001276996458082,0.0004531276498005,0.0003648570269323,0.9967945730393376
Callum Turner,0.0005502928010228,0.000810469250525,0.0006029615380293,0.0954096157227265,0.0012866585044771,0.9013400021832192
Emma Appleton,0.0004914436365531,0.004990718501005,0.0017483785058137,0.0367665024183105,0.0024218030553433,0.953581153882974
Ben Cross,0.0005686629040763,0.0029399737789787,0.0022397553044,0.0472556511355719,0.0020554096498247,0.9449405472271482
Laura Bailey,0.0004922295104708,0.0066285770154343,0.0009988059240943,0.0497924814956257,0.0012769062503859,0.940810999803989
Zach Callison,0.0004581385262663,0.0019240715421433,0.000713639284492,0.0015521246480551,0.0025950537751524,0.9927569722238906
Brian T. Delaney,0.0003469219875558,0.002061291558532,0.0014887668469764,0.0253434499972829,0.0006338377721862,0.9701257318374664
Stellan Skarsgård,0.000371734363884,0.0227841893315504,0.0131337730641247,0.0084103802024031,0.0003684986413907,0.9549314243966468
Scarlett Johansson,0.000486376497982,0.0068676174580539,0.0042073226062975,0.0009475615603532,0.0009240538199967,0.9865670680573164
Chad Allen,0.0004960332262267,0.001197134296472,0.0006529970975583,0.0683919501508182,0.001764250670097,0.9274976345588274
David Petruzzi,0.0002304633981264,0.0040655637953078,0.0018981798421202,0.0005574944165539,0.0002882068309211,0.9929600917169704
Arron Shiver,0.0003571275303176,0.0023427384364713,0.0016558672606742,0.0370555216840877,0.0013622404769462,0.9572265046115028
Kimiko Glenn,0.0014239396018446,0.0031717005690583,0.0111574404877627,0.1513817603975035,0.002192498602129,0.8306726603417016
Elizabeth Perkins,0.0006154808237446,0.0105499767992107,0.0017012273826571,0.0702994765376329,0.0016778904978081,0.9151559479589464
Jane Krakowski,0.0005066823815803,0.0018726681670873,0.0015642010452168,0.0020929454724647,0.0003348834584931,0.9936286194751576
Josh Lucas,0.0004890437263522,0.008130344848485,0.0028661936988437,0.0497116137265631,0.0011000729333523,0.9377027310664036
Leven Rambin,0.0009941122378168,0.0020095858292597,0.0022621126959683,0.0179246737643812,0.0060805409307211,0.9707289745418526
Betsy Sodaro,0.000164105113425,0.0026532236458995,0.0015293484684825,0.0006891765963401,0.0011844762543913,0.9937796699214614
Olivia Stambouliah,0.0005800607657324,0.0653304734058993,0.0187206821066659,0.0389708725497133,0.0018272486074432,0.8745706625645455
Eugene Cordero,0.0008949670468923,0.5719993427097757,0.1346702960014721,0.0079822722336076,0.0023127615456581,0.282140360462594
Dot Marie Jones,0.000638256022447,0.0014248696511868,0.0012941051947241,0.1295377229310043,0.0024176776070148,0.8646873685936227
Peta Murgatroyd,0.0004050106304376,0.0034601289296171,0.0039408892431125,0.0044638518853483,0.0002226375495895,0.9875074817618946
Robert Krantz,0.0001800881862915,0.0045231837179649,0.0007011180926786,0.0003166822526756,0.0006119220222665,0.9936670057281228
Michael Richards,0.000487093992764,0.0040027886933382,0.0020114600075064,0.0352541196037645,0.001865688123743,0.9563788495788836
Brendan Sexton III,0.0016290331469452,0.0117443049972642,0.0125546922695317,0.0627987340150876,0.008465152512846,0.902808083058325
Adam Young,0.0007379305379885,0.003725088529888,0.0097056781588001,0.0603119055136924,0.0016173300807299,0.923902067178901
Bobby Schofield,0.000415874089009,0.0028748415855904,0.0025390487767563,0.021180409689207,0.0020429943193603,0.9709468315400768
Jacinda Barrett,0.0005130206502787,0.0065419437144432,0.0025145763485317,0.0449592018236542,0.0018362058073174,0.9436350516557744
Joe Pantoliano,0.000345645469467,0.1194938565755355,0.0099867869944651,0.0212308070406179,0.0012271612054604,0.8477157427144539
Geoffrey Owens,0.0006907567057151,0.0021222039159169,0.0017672524677537,0.1085465406076394,0.0017390232454914,0.8851342230574833
Hedy Wong,0.001762597533429,0.0071537478164454,0.9563138000631296,0.0011137612390397,8.345033704660667e-05,0.0335726430109092
Ski Carr,0.0008321210700712,0.0022956844523544,0.004416161783828,0.0551652147181811,0.0046009663844432,0.9326898515911218
Lynna Yee,0.0014665346873908,0.0036160232003466,0.9529215735667708,0.0008240422957718,0.0002084786872578,0.0409633475624621
J. Teddy Garces,2.5221816244074093e-06,0.9083774690820372,0.0108422030753414,0.0124061902837497,5.450139102467318e-06,0.0683661652381447
Lorin Alond Ly,0.0030987846160109,0.0037899858351439,0.9273035997412452,0.0079183667906601,0.0002052998742195,0.05768396314272
Dee Wallace,0.0006307287613803,0.002855538672103,0.0022394737383288,0.0889557412813265,0.0021556112368607,0.9031629063100006
Sarah Navratil,7.026594577116423e-05,0.0017989554557355,0.0022022266814782,0.0002472781479968,0.0003958037448564,0.9952854700241616
Kevin Patrick Murphy,0.0003953910951022,0.0029254270869432,0.0028924675097394,0.0292993114268505,0.0013027835084498,0.9631846193729148
Drez Ryan,0.0006636449740211,0.0046149956992225,0.0025435568326033,0.0122556470761131,0.0007436696638778,0.979178485754162
Blaque Fowler,0.0004929785707937,0.0014342620820046,0.0012560683965421,0.0371993124410772,0.0072327026591437,0.9523846758504384
Sara Diaz,0.0009625457042831,0.7615584610364848,0.0216424972174415,0.0049072155155797,0.0013062741355938,0.2096230063906165
Gerardo Naranjo,5.533376527057059e-05,0.9892458419586736,0.0008883629279057,4.629344489429656e-05,0.0018275592473627,0.0079366086558929
Azazel Jacobs,0.000493566363803,0.0061799172590595,0.0064123925527867,0.1079761737882802,0.0048190418258398,0.8741189082102304
Brian O'Keeffe,3.648823456208706e-06,0.0001454255298364,9.339996429424392e-05,0.0002561057845685,1.1809834788956063e-05,0.9994896100630556
Michael York,0.0004134265062427,0.0032354989674749,0.0021604170382733,0.0193578409614167,0.0017504138411284,0.973082402685464
Catherine Oxenberg,0.0001861833806418,0.0132353765301341,0.0098519482228076,0.0108954177639037,0.0004985027296068,0.9653325713729056
Jan Tríska,0.000613500704938,0.0293580622457551,0.025052864982113,0.0281630794678093,0.0015780258909216,0.9152344667084628
Alexia Fast,0.0004553619776448,0.0087311507887857,0.00216148908035,0.000519381988055,0.0008542298480974,0.9872783863170668
Nels Lennarson,0.0001391683419869,0.0075526019479774,0.0023850447959099,0.0070589380359882,0.0004730308633252,0.9823912160148124
Louis Ferreira,0.0027252982144198,0.1107960351390029,0.0089832684506653,0.0047074661213851,0.0008019139652893,0.8719860181092374
Catherine Lloyd Burns,0.0005132072436212,0.0049945744128167,0.0038863222657997,0.0364349326596584,0.0014631003398748,0.952707863078229
Alan Ruck,0.0002377443516469,0.0045262663053603,0.0029547867829298,0.0084547266655421,0.0009160668490548,0.982910409045466
Arno Mayer,0.0004305512565507,0.0036036885769213,0.003180842408409,0.0009953019922974,0.000425584358337,0.9913640314074844
Peter Weiss,0.0003878957689997,0.0026681984275138,0.0048452490771172,0.0008333457408304,0.0003588618195645,0.990906449165974
Mor Loushy,0.0017073618282626,0.0225397084952007,0.1149601955565192,0.0466232667262062,0.0027478747618833,0.8114215926319277
Daniel Sivan,5.898464165254454e-06,0.0568289997205725,0.091597886356267,0.0377461600182839,1.64211013153496e-05,0.8138046343393959
Benjamin Bergmann,0.0002725344561994,0.006724493068416,0.0016543461097864,0.0006511397712167,0.0002734965989232,0.990423989995458
Clive Owen,0.0005104798468848,0.0013456539638347,0.0025551640185954,0.0091945671275419,0.0019251829705166,0.9844689520726264
Noah Emmerich,0.0001569737826116,0.0023597795206983,0.0009279834507793,0.0002789945487063,0.0001339906256923,0.996142278071512
Carly Pope,0.0004423144633322,0.0019219258852472,0.0007078140371918,0.0548704694237793,0.00118951932237,0.9408679568680792
Chris Martin,0.0004623496682135,0.0081217120607672,0.0021186225496275,0.0416120961252621,0.002006093138432,0.9456791264576974
Nathalie Boltt,0.0003225709456642,0.0623584121853435,0.0141103253652523,0.0370288163305473,0.0006404720166204,0.885539403156572
Kandyse McClure,0.0005210107546622,0.0030175532411953,0.0022472235403195,0.0402866047702076,0.0013953097384488,0.9525322979551664
Malcolm X,4.394216601040294e-06,0.0189638492951546,0.0107019038579613,0.0004539467735518,1.605862841075566e-05,0.9698598472283204
Muhammad Ali,0.0193872769503081,0.0007333817207619,0.9350985536676818,0.0194587900661893,0.0004276756221788,0.0248943219728799
John F. Kennedy,0.0004379902084415,0.0029124004450371,0.0020891997196761,0.0344879069390575,0.0013056273652919,0.9587668753224956
Ilyasah Shabazz,0.0024911208808471,0.0039808477801236,0.0024609176450829,0.946874624867192,0.0008685420911952,0.0433239467355589
Rahman Ali,3.2684145487319467e-06,0.0002012673067331,0.8685150843817214,0.0466553275383497,4.718257228553461e-07,0.084624580532924
Nick Bostrom,0.0004837747913957,0.0021128755013491,0.0023485623546943,0.0007648300837042,0.0006493282928213,0.9936406289760352
Joshua Cooke,0.0004509285384813,0.0050014791930361,0.001878713833425,0.0468488132684763,0.0027425530962939,0.9430775120702872
Erik Davis,0.0005860810339649,0.0108963568610453,0.0015791536502123,0.0695016686768782,0.0018901887529411,0.915546551024958
Paul Gude,0.0011328708550698,0.0100164366628265,0.0086389469203742,0.0968029361047016,0.0033652900260083,0.8800435194310192
Rodney Ascher,0.0002149999657335,0.0020956441444272,0.0008323829430142,0.0013578565832046,0.0006396441782781,0.9948594721853422
Lou Diamond Phillips,0.0005519906773707,0.0053310631437525,0.002846834387597,0.0340498314021189,0.0020442860164941,0.9551759943726664
Penelope Ann Miller,0.000404848383211,0.004525073172847,0.0014940696256637,0.0300921068209073,0.0013969432046078,0.9620869587927632
Valter Skarsgård,0.0005709753202802,0.0213772934277965,0.0067654750418281,0.0046969976388417,0.0003002061016431,0.9662890524696104
Gigi Saul Guerrero,0.0005829723691311,0.8437521189026616,0.0557102253879764,0.0014170173789326,0.0010378987356723,0.097499767225626
Khamisa Wilsher,0.0001514870472176,0.0014728866588003,0.0009606597142344,0.378026160913828,8.168194577867905e-05,0.6193071237201409
Christopher Gerard,0.0006060890528773,0.0064345916742687,0.0031060142563746,0.0201263610114986,0.0009408575151002,0.9687860864898804
Karolina Benefield,2.60178186587316e-07,0.0031780913467004,0.0002407459022169,0.000407534494842,5.970190229624892e-07,0.996172771059031
Adam Halferty,0.0004424245599211,0.0025095736832086,0.0008845171345144,0.0003904410259063,0.0005317012985031,0.9952413422979464
Jerilyn Armstrong,0.0005518855686141,0.0038402847527406,0.0017482488596292,0.0566798752158928,0.0034597594203807,0.9337199461827422
Russell Becker,0.0002564014553945,0.0012424240841972,0.0010326527472044,0.0011214414184095,0.0005566990977982,0.9957903811969958
Honus Honus,0.0001180823151871,0.0032981046281916,0.0022426470083948,0.0107530777253785,0.0003176774087246,0.9832704109141231
Mark Consuelos,0.0004590699767323,0.1268304546632801,0.0147107088345255,0.0279492929818231,0.0013972018038178,0.828653271739821
Nimisha Sajayan,0.0013829769052718,0.002727739324994,0.8706774363243862,0.0050394962879123,0.0010021846030933,0.1191701665543422
Suraj Venjaramoodu,0.00215546920951,0.0064063435208066,0.7070234783408104,0.0077915542851487,0.0010276581422278,0.2755954965014963
Ajitha V.M.,8.282814969627554e-05,0.0196886229397087,0.9290421112675372,0.0006021048714763,7.661209533310998e-05,0.0505077206762482
Sidhartha Siva,0.0029664793978152,0.0028529597483353,0.9439458208295326,9.589303065002924e-05,0.0054455564105308,0.0446932905831357
T. Suresh Babu,3.400234656548113e-05,0.0025006251002707,0.8005440968135614,0.0744953733952678,2.758839495961404e-05,0.1223983139493749
Alexandra Pelosi,0.0003886201071961,0.0134468686115811,0.0004090282008198,0.0010361403404468,0.0001846621448996,0.9845346805950562
Daisy Ridley,0.0016700588762463,0.0460709163150574,0.0146131748590928,0.1622023245067644,0.0065911993001525,0.7688523261426865
Alina Babak,4.5906358828716114e-08,0.0004346360670096,0.0008149356702507,1.710940209809249e-05,1.3494742734602949e-08,0.99873325945954
Valeriya Dmitrieva,4.9408288918007486e-08,0.0003733342243628,2.738958973969841e-05,1.941745754477694e-06,9.881657783601497e-08,0.9995971862152762
Igor Khripunov,3.858784287570236e-08,0.0480670630467475,0.0003044715331664,0.0007731745029337,7.71756857514047e-08,0.9508551751536236
Evgeniya Loza,1.0066779346549736e-05,0.2001943868439151,0.0007134976078409,0.0040719372645402,2.7521987995124057e-05,0.794982589516362
Sergey Pokhodaev,3.124025654115741e-07,0.0020202200969871,0.0008555168429488,1.227742082067486e-05,6.248051308231481e-07,0.9971110484315472
Dylan Penn,0.0008226393443339,0.0053075482553984,0.0045425217425683,0.1263240958518345,0.0032947700907033,0.8597084247151613
Norbert Leo Butz,0.0002470214245158,0.0044690930238681,0.0025297953834971,0.0008157336739166,0.000478934549577,0.9914594219446252
Vera Farmiga,0.0003101352425349,0.0253856545981976,0.0100077589608191,0.0307886257518036,0.0008028789538782,0.9327049464927664
Ruairi O'Connor,4.964263013925707e-07,0.0004732585244127,0.000263918490378,0.0038282703855103,1.2575234326950322e-06,0.9954327986499648
Sarah Catherine Hook,0.0004101592846914,0.0024371327530731,0.0032454047414477,0.0092092671872067,0.0010340360951638,0.9836639999384172
Julian Hilliard,0.0007865680625546,0.0196485534644132,0.0036085390071292,0.1224933070252588,0.0009932320093122,0.8524698004313318
Joy Buolamwini,0.0007720513829652,0.0436932774753892,0.0439072399357089,0.0457848166063887,0.0020389812990873,0.8638036333004604
Shalini Kantayya,0.0020767275173898,0.0096951369769872,0.6327153788079654,0.0075431287275552,0.0012185334039472,0.346751094566155
Steve Acevedo,0.0007051050845781,0.633694231858924,0.0066581582557079,0.0084404981022862,0.0023623711566714,0.3481396355418321
Alexandra Gilwit,0.0002224330863228,0.0354840287161143,0.0047543305303734,0.0074814767215411,0.000532529915533,0.9515252010301152
Ashley Bell,0.0006238178076953,0.0045970479748793,0.0010407307812044,0.1171763481936983,0.0023095344024722,0.8742525208400502
Jordan Ladd,0.0004060537316402,0.0031818206442997,0.0012088760586024,0.0179374297358082,0.0019804002274177,0.9752854196022316
Leslie Easterbrook,0.0003684644432255,0.0105575642935094,0.0035814888047758,0.0006650598707934,0.0002262533725624,0.9846011692151332
Valerie Jane Parker,0.0005718650930159,0.0077147640098261,0.0015345238791709,0.0822809336061108,0.0022623490661166,0.9056355643457594
Jenna Harvey,0.0005008844218803,0.0025742409438762,0.0012731473514761,0.0577751859653706,0.003240683677458,0.9346358576399384
Paulina Gaitán,8.941537123300984e-06,0.9908888984727632,0.0004915287039246,0.0003482745146569,2.1857674064203977e-05,0.0082404990974674
Electra Avellán,0.0005369062543559,0.123397752229358,0.0125396980437529,0.0390433994907468,0.0019061816112442,0.8225760623705419
Alexia Rasmussen,0.0004190497267206,0.0108899762446833,0.0023483824492858,0.0006872741415954,0.0008452598885649,0.9848100575491496
Janel Parrish,0.0005260485923248,0.0051906915039091,0.0018830268813124,0.0418314451028255,0.0027540197114848,0.9478147682081433
Madeleine Arthur,0.0005749738378606,0.0046268108337238,0.0037205167029975,0.0308379240229803,0.0036558615774798,0.9565839130249578
Lisa Durupt,8.305749647715698e-06,0.0018212904411255,0.0002026280856775,0.0005878180668149,2.7294114150560044e-05,0.9973526635425836
Marika Gerrard,1.963953843908097e-07,0.0002636394125485,9.924124366012256e-05,0.0003141511250311,3.484880430578028e-07,0.9993224233353328
Zoey Tur,0.0005516968770752,0.1382872084143356,0.026335370353952,0.0096700688577066,0.0059676030684242,0.8191880524285061
Katy Tur,0.0005045228280238,0.106763977360191,0.0143293680688029,0.0082639532774599,0.0032484277817574,0.8668897506837648
Matt Yoka,1.7154783005315506e-06,0.0002389241895571,0.000976799996695,0.0125974612157033,5.754171565660845e-06,0.9861793449481784
Andrea James,0.0008745629432489,0.0142428316998658,0.0034087506689913,0.1410242255774815,0.0073121674762726,0.8331374616341397
Vivian Anderson,0.0008919446619139,0.0113317514966306,0.0128010675908436,0.0778545052230679,0.0021217705490476,0.8949989604784963
Janae Davis,0.0006132921590112,0.0030459731613698,0.0006676387724449,0.1641064966360257,0.0020605617449473,0.8295060375262009
Garrett Zevgetis,0.0004655161852331,0.0123635672901035,0.0067171366384986,0.0358762220630401,0.0017865673650704,0.942790990458054
Chico Colvard,0.0009330646167742,0.0178615022138052,0.0055606136389909,0.0494656940671532,0.0034515562693854,0.9227275691938908
Jeff Consiglio,9.974539547583136e-05,0.0025606778020626,0.0003918584185143,0.0004553917420115,0.0002569461372882,0.9962353805046474
Nichelle Nichols,0.0005430006291071,0.0027129052310069,0.0008300551355105,0.0592980065014319,0.0019194371871903,0.934696595315753
Todd Thompson,0.0004600841325005,0.0009081624736375,0.0005517956279226,0.0553434625341308,0.0022321700668298,0.9405043251649786
Tim Franta,0.0003019983269158,0.0007177122004763,0.0013093793367807,0.0014752032480171,0.0009189002187275,0.9952768066690824
David Teek,0.0002657010229014,0.0246046049331898,0.0201935347947765,0.0233159299142237,0.0008242717272152,0.9307959576076932
Danay Garcia,0.0001013936138899,0.9671691538320422,0.0027259264946905,0.0008780235056933,0.0007345577340988,0.0283909448195849
